id	filename	md5	size	state
eeef739f-f326-4138-bfd5-4665616f17c5	TCGA-CZ-5457-11A-01-TS1.57b6a44a-8253-47de-bee2-a35b9e3c833a.svs	a880615f6996af6c7b6cd3e0a9e23465	245271159	released
c72f8870-ca66-4594-8247-7d1c86f6715e	TCGA-AK-3445-01A-02-BS2.86dc84d2-c899-4ad6-a66a-84e046f0e0f6.svs	25a63a25b812891d8a4526b83e945c21	72482363	released
94e23269-266e-4ec3-8481-eb5c1499730f	TCGA-B4-5378-01A-01-BS1.f26a3827-6af2-4dab-b881-2882a527e5e0.svs	008245af15249281345a2a245120089f	166608677	released
57084990-84c1-4d7d-bc45-d9983b6bade7	TCGA-BP-4329-01A-02-BS2.79ad9a9e-92e5-4f8d-9e6a-31feea84c4c3.svs	65e33fde60564ee5b4e909f67f93dc3c	264202101	released
92ce35ad-0b23-4df9-82a3-95ebcaca47ec	TCGA-B0-4827-11A-01-TS1.30f7b8ce-2163-451b-803b-293c27646019.svs	e32943da7ab32caf02b2ffe3cafe553a	166142799	released
c2b3f76b-b0af-4cd6-aa11-6f17de47c90a	TCGA-B0-5085-11A-01-TS1.5efb39fd-d6ff-4fae-8bce-35c3e842a7f7.svs	e501f4f0005603cc869e12bd5a86409d	134626543	released
8cce72ac-2edb-4704-accc-37913ac83fbf	TCGA-CJ-5682-01A-01-BS1.210cd277-e7b3-4df9-87e2-c6d420dd3af6.svs	86114fb4fd902cb3b244de50b1c2b4b3	247673105	released
513a1c6b-4a98-453f-aaaa-68bd87e7dc03	TCGA-BP-4787-11A-01-TS1.e28497e9-8ad9-48de-bff2-3cecf4801554.svs	122482a3799d80e456f4cfc195feb664	405021543	released
b3cbb79a-5baf-4337-9126-5d42133ad736	TCGA-CW-5591-01A-01-TS1.9a27d005-1417-485a-99f5-1a6818ad83dc.svs	8fc6b2aac1b42d709eba04828c0005d0	87654609	released
f5e68f0d-ddad-451c-ad3f-e705f2c5f739	TCGA-B0-5713-01A-01-BS1.172d03cf-174f-4455-ac32-624ed6370dce.svs	605a73e4ea698daadff85636221d869d	134864721	released
7b03445c-10f0-42f7-a620-4794f51c4a1a	TCGA-BP-5192-01A-01-TS1.01fe20f1-3263-4c3d-9c5b-58d09049fe66.svs	05d5e93dc45f54ff20d9f6393e99fe25	144876711	released
84e65014-fa71-4078-9fe6-e13291ac53b7	TCGA-CZ-4854-01A-01-TS1.173d6fee-71d4-4e6c-b1c1-df03071fe40a.svs	1de6f843d4d9462fe7ba40963d02cd42	661571001	released
78281a3a-a79f-416c-90cb-5f708f3efc1b	TCGA-A3-3358-01A-01-TS1.461245d8-0ac1-4bf2-8433-9414fdda0831.svs	fed9e3b58d673443657e339eea341a18	44076339	released
