id	filename	md5	size	state
8fef4c0d-8325-475b-b6b2-ae22c439ad33	TCGA-A2-A04R-01A-04-TSD.f8e56971-436f-495e-a7c2-3a147059fc62.svs	6a3dbc6f7115b4178891234bfb80c3bd	270397622	released
17a09f2a-c517-498b-8fbd-18f1245b9539	TCGA-AO-A128-01A-01-TSA.6bd59663-0c98-4fd6-8b4a-87b47541e08b.svs	1d2b42bbbcd047111fc0fbe7896934b9	356711757	released
991b850d-599f-47e2-858c-defec27d3875	TCGA-A2-A0YM-01A-01-BSA.26fc4cb8-24ef-494a-9334-db3a9099199f.svs	e6c229c85865b8f5e76984be935707e8	125399035	released
9d55553d-fa8a-49a1-bef1-5fa28eed70f8	TCGA-BH-A0AY-01A-02-BSB.581eb097-e917-4666-9344-f62b088cb024.svs	a77ef874358b9fab823a3d2fa8cb5d01	290134205	released
af747784-cd0a-4a03-a3fa-df0d6a188f4f	TCGA-E2-A1LI-11A-02-TSB.327c00e2-446f-4305-a2f6-10a5dfe1749f.svs	340f063488b7565910818e1dd8c4eb52	58936993	released
a273caba-b402-4bf9-a9cf-1928648d5bcf	TCGA-B6-A0RT-01A-02-MSB.024acade-8422-4ed5-9bcc-129fd9423bb3.svs	d586736403ba0cf5eeb63aef36c36f18	317932575	released
54edd14c-cdf4-48c0-90dd-cb7bb3911bda	TCGA-E2-A1LA-01A-01-TS1.f300df8b-2423-47e1-8a95-24048aaeac80.svs	0110553365bb53e22569e612267fe657	123793789	released
4f79b6de-12a9-4ed1-8671-d57940b5cb73	TCGA-B6-A401-01A-01-TS1.C196D55B-479E-4F08-A6BB-C5F8FDA2113E.svs	f80e0dbd3a35ba65893b30c7576dd600	135440257	released
224fcfd4-99ea-44ae-b784-e3f2147c362b	TCGA-B6-A0IK-01A-01-TSA.6408a936-e47e-4497-8e83-8b952cbe1fd6.svs	50c8c87c480441bee2717ae58f495535	397451237	released
e5961f41-918a-4a44-a1cc-eb9527352af6	TCGA-E9-A295-01A-01-TSA.14a39b7e-5d34-43ea-971c-09a8db7694e8.svs	044befb9ec822ab8f424182a6d484a8f	122574101	released
e8800081-91a0-41b8-a6a6-07afc272821c	TCGA-AR-A0TS-01A-01-TSA.d8a2a333-b508-4a11-9dc2-4f739d1ceef2.svs	2cd32002ab331c90fb0b441ad9c71a65	331947795	released
4d10b495-cbc7-4563-9db5-e4b02ba28ff8	TCGA-BH-A1F6-01A-01-TSA.47a8cf12-b12a-4e68-b848-66b2c3ca7c7d.svs	c3e520829a19350cf7558ed2c1aef2db	246415411	released
