id	filename	md5	size	state
e9c16156-c13c-4e59-8c39-52721e0ac021	TCGA-55-A493-01A-01-TS1.CA814E99-8668-4FF6-B47E-FE722E30F071.svs	b43344351a02899b1973d46206bfb8d0	204556643	released
bc257feb-903b-4ce9-964b-61ade8cbfb3f	TCGA-MP-A4T8-01A-01-TSA.07230EEB-5976-4395-9AD4-2D02B3D9E91A.svs	c348bc0f66cc7a3e971ccd65177b33c8	200439769	released
2d4d2568-303e-4f96-9edc-643bcca1d2fb	TCGA-97-8174-01A-01-TS1.f19910fa-2262-4965-9841-b73767571290.svs	a809f30ce4216cf99dbb177f05a4da61	103669143	released
bd94e76b-4927-44cc-bff5-bb76b8b4a00b	TCGA-73-4662-11A-01-TS1.ee8be1be-0491-4742-9116-1e64a194520e.svs	db226e9ca0774b13da6371924bc9c4fc	163861039	released
4188e766-1f6c-45aa-a263-cffbe693769f	TCGA-69-7765-01A-01-TS1.9ba2967f-d8c5-4ade-8f10-85851a7881fc.svs	41546eaa096742037846c54ce1625f9c	58165851	released
1f37ecc2-085e-438f-aad9-71d13b2f9fb1	TCGA-35-3615-01A-01-BS1.40ee8b17-cbd1-4b88-bfd9-0685f18f3829.svs	dfa8ab5eed441fcf37a6ed38d9341529	263378627	released
b984b76a-0fad-4491-a97c-2f198b3e9833	TCGA-49-6767-01A-01-BS1.cf0fa204-1f31-4935-beab-ab91204ea89f.svs	d4b40349c432636e80e43049eb4341bb	176966653	released
c114a824-6fe8-4daf-beb2-40d8d75a8fee	TCGA-38-4626-01A-01-BS1.57181f5e-1b4d-415a-8acc-9dc40dd03f7b.svs	e89e775d7e1752024a57ebb196c8714d	63435805	released
8efbcd37-d73c-4c15-9c91-0cd3f690cf35	TCGA-67-3771-01A-01-TS1.4cc1ce1f-f0db-4f89-819a-43ba2ca921c0.svs	a8c0cdf9a6d06940c157312cca243073	279142977	released
749cb886-2f79-4efa-a19d-b400b3bf8fd0	TCGA-73-4675-01A-01-BS1.9d69c4fc-6be7-46ef-897c-e5fce0597839.svs	cc955964604a34889cf797ae5fb779ad	355251951	released
38add215-4e2f-4d33-8bbf-18d9097dd3ed	TCGA-78-7161-01A-01-BS1.2bad8f79-9d26-45f2-a53c-f70cf2263846.svs	40be410f93d0277e64bd7f0ebbd05d45	108519883	released
3d1def3f-8bcf-4889-9ccf-bf1373a4b922	TCGA-99-7458-01A-01-BS1.d96cc75b-eccd-403b-8c5e-7eaa1bf6326a.svs	64a5242ff3a1a34ff51b0f4b5589e4d7	180875179	released
9fd8f917-9cb3-41dc-927c-91a449c6b808	TCGA-38-7271-01A-01-TS1.8e38324c-8605-4f16-a842-082e4ffd94dd.svs	e0d0bc58749567246796d8fbb1e10562	45784353	released
26fe6839-b654-4e6d-8784-c3c994c3d118	TCGA-55-7994-01A-01-TS1.8b666cd9-9f50-4be5-a12f-df25b84934c3.svs	8a57b9f40e87f1e5dca8668add5e4bf8	132847403	released
613b667a-a00c-4590-aa62-be2f57ea7401	TCGA-86-7713-11A-01-TS1.30b00886-b7f2-496c-8386-76cd8f4a74bc.svs	3e902b8ebfb8aac0622c6a28033ba85f	640375737	released
b8feeb7e-9282-471f-8774-4cdee8b9d679	TCGA-55-8614-11A-01-TS1.0a9b6294-e9ca-4077-b309-6d099aadbbd2.svs	2781307d92e92706a0c592c1be2166e2	205493535	released
7a0a315f-61f5-4218-bcac-e3f3cafc73f9	TCGA-75-5146-01A-01-BS1.aa8037ba-7da7-48fe-b287-def64abe78e6.svs	54f8c3c44bc1429b4e8ef2a94a47827e	64774859	released
f0674694-18d8-4301-a215-6f7101344b87	TCGA-86-8672-01A-01-BS1.228338a2-10cb-499c-9f8d-8a3e287a2ea4.svs	30696ddc2792167a02be3d54ee4d8b66	1596418855	released
9303bb24-4c2d-455f-9dd3-f88b64e73c19	TCGA-62-8402-11A-01-TS1.32caf315-7a45-400d-97be-6543bbc79a59.svs	df30ce56947254d6f522e8ae987993da	144017393	released
d960ce17-cfbc-4b71-9479-daa17ef69083	TCGA-55-A492-01A-01-TS1.B933A7B4-C49A-497E-826D-DEEE2739B9A2.svs	ea79a7a63c799a53ecd40eb05f727320	394870423	released
7de2503f-dcdf-4a72-b3ff-1c3601fd5bd8	TCGA-44-7659-01A-01-TS1.fd4a28e4-d143-44e4-b055-fc9f03d65427.svs	d75f8e45294bb36a458bc221f0f410ff	582849981	released
6be5269d-da4b-4ff4-ab30-56b2f3824d3e	TCGA-55-7903-11A-01-TS1.b51675db-68e0-4391-8845-60b7d9a59b5c.svs	9a6dbe91050d07fb3d245a9969460e0c	95926907	released
2ea1f949-8064-40b0-9928-9985b7d18e8e	TCGA-62-A46P-01A-01-TS1.B5E86BA2-E157-44FA-B066-321DDF5092D5.svs	ba3678e2c35d4388e43f50d93260ede0	285218909	released
e0a03100-d3f2-41ff-a349-015a4917667b	TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc.svs	90423d79b9083c190589f35c2db2d5cd	133360811	released
4340b220-8a09-4314-911b-5122435832be	TCGA-50-5930-01A-01-BS1.11ef6d55-286a-45e2-936f-58f1b661b922.svs	fefedd24ce255b7e3aaefbb4ec703343	304866207	released
93428d71-29a6-4d72-b321-661700a7f4ba	TCGA-49-AAR4-11A-01-TSA.0AE44DA1-3197-4B98-9781-754855985804.svs	cfa4b47c72133b44fc6041480f63740f	54869131	released
7a251c53-02e1-416f-9a68-c571aec2e439	TCGA-49-AARE-01A-01-TSA.C309E108-9AC1-4554-9A48-BF330ECD1D98.svs	c6e92e3767f89a235aa7a73e06edf3f8	92202741	released
08a89b98-8cf6-4348-a8ca-09b8fa07ba0b	TCGA-78-7537-01A-01-TS1.4571601f-a256-4394-b5d1-60e22115072b.svs	ee640a5fae87085040fb63e487daeeef	103925249	released
bf453650-e2f3-4a12-8c64-8e2d1df910bb	TCGA-75-7031-01A-01-BS1.d8662b20-ca4b-4dc1-8c15-fe78f8ea68b8.svs	f7a0121a9fabda918cc1cbaca6e431d8	50798659	released
bf95de7e-f83f-4454-872a-bfab2897ada4	TCGA-78-7160-01A-01-TS1.96723471-7a98-4954-9b82-a15d4b0a0f65.svs	a120c63645113012143985346a0941ff	75986003	released
3d97d5a3-29f7-41c7-a30b-fcb0644fe6b2	TCGA-78-7148-01A-01-TS1.4b4299ad-37d7-43e1-894b-8d2f9d97df14.svs	259a17a8370fa2e7f78efc11f2f981d1	48110151	released
4a3e9053-c396-4b9c-a53d-22beb810ce6f	TCGA-55-7910-01A-01-TS1.fc84f0aa-7671-4e92-adca-4f95b1fc1015.svs	c96f21a695f91b2d184fab296a20b090	124932111	released
75809508-5ca7-4269-abc4-9fdc955fe80f	TCGA-78-7150-01A-01-BS1.c8f783f0-a7e0-42a7-9abd-9e34383a9d7f.svs	35472dffcba3ceca1e2a3436ffac2ec7	84154199	released
be0fec03-5702-4b03-b7ca-aeeb0e9fac01	TCGA-78-7167-11A-01-TS1.1847d365-919d-4b8b-9d03-33a246874206.svs	66db0411406be9acc6caf0bc3cd19fb4	86846195	released
b08e11d7-8fb5-4f73-ae07-92c7ff00bfef	TCGA-55-7995-01A-01-BS1.8a52053b-1c6b-428d-936f-197ca2753290.svs	5765f648d97896623e6ccdf358a5cbbc	146274691	released
1826a221-21a8-4938-8d2e-046c0832c776	TCGA-95-8039-01A-01-TS1.1f7a1e11-9d0b-4c48-b8de-e8f2f812dbf3.svs	8f90687f3a6d8852f93200f6b626b89a	319687979	released
0452f102-1a58-4f73-9430-f09097e238e9	TCGA-75-5146-01A-01-TS1.8da9013b-65b3-4378-b6f8-b8dfe123ce28.svs	55763e09fe2535a13ee7efaf0637f094	34487871	released
2ce1f95c-53dd-4bd9-a6c4-64b576f53766	TCGA-62-8397-01A-01-TS1.faf5296f-faaf-4d36-8f49-488aa9828182.svs	6da8c2d4917f2370bb58f3939d85140b	309946671	released
f67b105d-727b-49ba-b5f9-3a8f74cd3188	TCGA-44-7662-01A-01-BS1.95c15be2-f72e-428d-9cfb-26711856dff9.svs	b41e26f7a9d36d7aa1ca1b198bbe0a80	261966539	released
8f77a8e0-ed74-447b-af34-d73be1abd249	TCGA-75-5122-01A-01-BS1.3d8974bb-ca4f-4125-8ac5-5a0a7031ba11.svs	e76a60024c037f5fbce8add47d6b01d4	65041887	released
1816c489-e65c-4c52-978c-00ae83b8b4a4	TCGA-44-7670-11A-01-TS1.08182a0f-aecf-4805-aef2-0912747c7061.svs	0f60bf5cef592b50971c0a72070b1578	300577545	released
54435b0a-8c9d-4974-bddd-fe1aef19f094	TCGA-05-4398-01A-01-BS1.844b45df-df4e-41e1-9608-2743644bbcd1.svs	961257dda32baa379d49024723f689bb	200143045	released
65e27386-0d41-4cb8-aeb0-98304c759875	TCGA-50-5931-01A-01-BS1.129de2cf-4da5-4e16-80c6-181288bfeff6.svs	02ca74fbfddb20c619b842642dcfe9b7	164832043	released
e740297b-d3a9-4f6d-9af1-dc7c47c2812a	TCGA-50-6590-01A-01-BS1.1310da67-1b19-4977-b0e4-aab8cc0d445b.svs	6b836e4e6125676d33a87e63f707199e	125249075	released
a453ab5e-c72d-41be-a66d-0ee5cff5436a	TCGA-55-7574-01A-01-TS1.13d42a4b-074e-45a7-8a31-dbe505408711.svs	efa778bf1e662429934e83ed5beff865	120820575	released
5312b6be-0d41-4999-a4a8-f1e99f6f5347	TCGA-55-8301-11A-01-TS1.cbe043d9-a89d-4c4c-a6fa-ca5268334b83.svs	18b7418de723284dc0f9c6f8671e53bd	41063083	released
3032d316-1c21-45c3-965e-23a138d733ef	TCGA-05-4434-01A-01-TS1.3c35bf16-9ae7-48c3-8ed2-98ac1cacd7d8.svs	c93492e302ba47036abc2606edfb44c9	132079713	released
a29647c6-89b7-46c6-a7c6-8c40d9d6e3b0	TCGA-55-8204-01A-01-TS1.17e246ce-0151-4eef-a1e7-2dad233928d8.svs	020bc8274ea64ba3cc2b7d042c0bda0b	71040655	released
2e316226-0d9f-4240-8072-ea03800fe901	TCGA-86-8281-01A-01-TS1.fbde9bd8-5f55-45e4-9af6-077b2cca496c.svs	96ee65089a6eb2605630901d1c540044	478755431	released
f8611372-c4b5-4e80-941e-3f174d723d5c	TCGA-44-5644-11A-01-TS1.4f637eaa-ae65-410a-92ef-cda165f6f9d4.svs	0bd9afddf1d109c1070af7c8a6b804aa	126126295	released
7b392745-02c0-4bf3-b239-8ec8a2156e7a	TCGA-50-5939-01A-01-BS1.947c5ed1-ea28-4100-b3c6-3d7c06b856ff.svs	f9e578665af1a3088c570897d518203a	233853225	released
0403df50-f5c7-4a20-a69c-f249d8ad96ba	TCGA-50-8459-11A-01-TS1.d81e0dda-c399-4170-b801-7f54b801817b.svs	f79ccfabb3ed6fd38d955ed6f68890bf	144441209	released
0a8af4d4-f993-4497-84e0-1bf4f1ef0811	TCGA-78-7540-01A-01-TS1.aa2d97a4-60a1-496f-b7c3-58b887d174ce.svs	5d371b74373b3923488c9bde19f5bc3a	41454569	released
1cbd35ec-3b4d-48df-8e75-b245f0d9c0d0	TCGA-55-8621-01A-01-TS1.a1eca950-00a8-4d11-9233-0a04c29bf128.svs	aa1fb7337a56034da4eb7122d9a9a4a5	39486091	released
f3167784-b24c-4bdf-b9b4-85bcac726208	TCGA-L9-A5IP-01A-02-TS2.743D3551-6030-4B87-AF56-0B8222F8C63F.svs	45b25507b3d835be7dd32c3a3c5e535e	103358423	released
bc956143-2f98-49c6-81d9-2c55ec24f058	TCGA-73-4675-11A-01-TS1.52f00814-e57a-48cc-a182-9bdecf0fc914.svs	6d8a88a94fa5f421e3f53f2fa383706c	64261505	released
61607a95-8cb0-4bf5-8fbb-c92cfb2c647f	TCGA-44-2668-01A-01-BS1.98d005af-6c76-4072-9141-7705090ee639.svs	ee1c364e73c866b09ab1656e87b7356b	206502105	released
72bf039c-6ac8-4116-8ea3-e3d93859b636	TCGA-86-7714-01A-01-BS1.96ae5077-ba6a-47e1-893d-63e0bcea734d.svs	f676c7d7d13775c0c257970a6925bbef	347021507	released
f19d0327-b405-4bed-98bd-4fc4e5b947a5	TCGA-78-7633-01A-01-BS1.da9ab57a-5c4d-4d61-b592-c794e326f134.svs	05033c505062fc43c592d3a33c9a12eb	294540483	released
54af7b97-16ce-425b-8f1f-533a42d02629	TCGA-86-7711-01A-01-TS1.e8d497c1-a439-4a60-a144-7196f2781aa2.svs	c7530e34f34663aa987b323c7ba7d525	1191927153	released
